,hole_id,tg_th,tg_ph,tg_p,tg_vz,sieve_r,gem_r,r_prime,gem_ph,phi_prime
263,11,0.00882706,0.413178,4399.93,-3875.41,36.0479,945.952,0.0686831,0.436993,-0.000149135
264,11,0.00824264,0.408717,4399.94,-3875.44,34.1263,957.532,0.0706242,0.438872,0.000153127
265,11,0.00848377,0.429659,4399.94,-3875.4,34.9802,952.009,0.0695918,0.437623,5.90734e-05
266,11,0.00874893,0.411982,4399.93,-3875.61,35.8438,947.085,0.0689992,0.431698,-1.39952e-05
267,11,0.00804891,0.472081,4399.95,-3875.47,33.0048,964.228,0.0715169,0.452928,-0.000320181
268,11,0.00882171,0.426232,4399.93,-3875.45,36.5164,942.927,0.0686503,0.438547,-0.000138872
269,11,0.00811806,0.407857,4399.94,-3875.6,33.3352,962.533,0.0716528,0.43791,-0.000171067
270,11,0.00852076,0.379212,4399.94,-3875.59,35.1754,951.38,0.0695747,0.423526,9.30587e-06
271,11,0.00815841,0.394204,4399.94,-3875.56,33.672,960.141,0.0711611,0.439651,-0.000226257
272,11,0.0087661,0.397291,4399.93,-3875.48,36.0387,945.944,0.0688401,0.432104,-0.000489271
273,11,0.00852291,0.400187,4399.94,-3875.61,34.4009,955.893,0.0703269,0.431406,-0.000173091
274,11,0.00823924,0.380299,4399.94,-3875.43,34.1485,957.314,0.0704645,0.43123,0.000207676
275,11,0.00852738,0.404712,4399.94,-3875.6,35.029,952.425,0.0699949,0.432895,-0.000582749
276,11,0.00861537,0.393287,4399.94,-3875.57,35.8616,947.351,0.0694169,0.427165,-0.000490649
277,11,0.00874689,0.463954,4399.93,-3875.57,35.7294,948.035,0.0692693,0.451064,5.41688e-05
278,11,0.0081278,0.421727,4399.94,-3875.58,33.6334,960.507,0.0713679,0.441269,-2.95047e-05
279,11,0.00830774,0.462396,4399.94,-3875.52,34.6403,954.286,0.0700967,0.446023,-7.01971e-05
280,11,0.00861843,0.508566,4399.94,-3875.44,35.7782,947.471,0.068991,0.470122,0.000240041
281,11,0.0080285,0.482883,4399.94,-3875.38,33.1452,963.314,0.0714818,0.456031,0.000135647
282,11,0.00818959,0.442479,4399.94,-3875.48,34.3397,955.912,0.070124,0.448864,-5.51505e-05
283,11,0.0078827,0.453491,4399.95,-3875.37,32.9019,965.09,0.071899,0.450313,4.21839e-05
284,11,0.00844159,0.457482,4399.94,-3875.38,35.4063,949.437,0.0693575,0.457137,0.000233222
285,11,0.0085304,0.562923,4399.94,-3875.53,35.1016,954.308,0.0704403,0.458544,0.00014451
286,11,0.00875486,0.464577,4399.93,-3875.51,36.0115,945.67,0.0683715,0.454631,0.000242879
287,11,0.00834289,0.416325,4399.94,-3875.53,34.4999,955.339,0.0705206,0.433965,-0.000159607
288,11,0.00844065,0.457853,4399.94,-3875.4,34.9095,952.688,0.0700266,0.457007,0.00025962
289,11,0.00787091,0.449395,4399.95,-3875.6,32.9215,964.6,0.0718269,0.448911,-0.000183622
290,11,0.0091623,0.419013,4399.93,-3875.5,35.7715,947.416,0.0691168,0.45146,0.000314847
291,11,0.00834878,0.526108,4399.94,-3875.44,34.9339,952.705,0.0700787,0.471886,-0.000125206
292,11,0.0081061,0.471048,4399.94,-3875.53,33.7616,959.727,0.0709858,0.457,-0.000123157
293,11,0.00850308,0.509337,4399.94,-3875.46,35.2766,950.393,0.0690568,0.474814,2.48941e-05
294,11,0.00812956,0.466086,4399.94,-3875.45,33.6584,959.857,0.0706835,0.454596,5.12284e-05
295,11,0.00819914,0.395795,4399.94,-3875.46,34.3117,956.385,0.0704327,0.431585,-0.000231099
296,11,0.00843158,0.499027,4399.94,-3875.6,35.296,950.411,0.0694236,0.467167,0.000475122
297,11,0.00828423,0.453557,4399.94,-3875.55,33.7844,959.694,0.0710819,0.447716,0.000223672
298,11,0.00878814,0.475195,4399.93,-3875.55,36.0411,945.78,0.0687259,0.453244,7.19556e-05
299,11,0.00853134,0.367607,4399.94,-3875.48,35.1809,951.385,0.0696267,0.423192,-0.000512141
300,11,0.00865902,0.483281,4399.93,-3875.41,35.5419,949.327,0.0697986,0.460166,-0.000243708
301,11,0.00847202,0.463429,4399.94,-3875.49,36.1778,945.046,0.068702,0.453096,-0.000322126
302,11,0.00808637,0.455252,4399.94,-3875.49,33.1086,963.717,0.0717045,0.451843,0.000196202
303,11,0.00835211,0.508598,4399.94,-3875.47,34.2714,956.805,0.0706731,0.463522,0.0003032
304,11,0.00831014,0.483738,4399.94,-3875.62,33.8382,958.827,0.0703958,0.457546,0.000518411
305,11,0.0079912,0.419816,4399.94,-3875.59,33.0899,966.881,0.071847,0.441035,-0.000371011
306,11,0.00869844,0.484183,4399.93,-3875.62,36.2657,944.322,0.0686589,0.464098,0.000735222
307,11,0.00872157,0.44343,4399.94,-3875.46,36.2453,944.823,0.0687474,0.449987,-0.000111219
308,11,0.00880922,0.349426,4399.93,-3875.48,36.0812,945.751,0.0688946,0.438091,-4.45581e-05
309,11,0.00858274,0.501008,4399.93,-3875.37,35.4843,949.742,0.0698314,0.46976,8.62431e-05
310,11,0.00870064,0.498378,4399.93,-3875.39,35.9671,946.628,0.0692481,0.469778,7.81658e-05
311,11,0.00826313,0.46343,4399.94,-3875.4,34.4391,955.751,0.0706478,0.454795,-0.000324191
312,11,0.00877435,0.484995,4399.93,-3875.45,36.4005,943.431,0.0683851,0.465244,-0.000326269
313,11,0.00851784,0.467443,4399.94,-3875.58,35.225,950.869,0.0698479,0.464652,-1.49393e-05
314,11,0.0082746,0.476944,4399.94,-3875.38,34.0322,958.329,0.071106,0.458916,0.000313224
315,11,0.00865792,0.422765,4399.93,-3875.51,35.8105,947.428,0.0691795,0.442256,-0.000202694
316,11,0.00816186,0.393552,4399.94,-3875.45,33.814,959.365,0.070691,0.432929,-3.34081e-05
317,11,0.00866247,0.493301,4399.94,-3875.61,35.8584,946.987,0.0689279,0.465573,0.00059683
318,11,0.00841299,0.42284,4399.94,-3875.55,34.6022,954.965,0.0706286,0.445941,2.70456e-05
319,11,0.00833087,0.419133,4399.94,-3875.55,34.1204,957.692,0.0707207,0.445586,0.000156569
320,11,0.00890459,0.470398,4399.93,-3875.55,36.1163,945.312,0.0685676,0.460549,0.000163317
321,11,0.00801857,0.461077,4399.94,-3875.44,33.4666,961.281,0.071144,0.454499,0.00014202
322,11,0.00832468,0.486393,4399.94,-3875.43,34.2767,956.686,0.0706905,0.457981,8.72558e-05
323,11,0.00800934,0.424997,4399.94,-3875.47,33.9398,958.701,0.0709831,0.438115,-0.000151009
324,11,0.00883938,0.431109,4399.93,-3875.44,36.0335,946.073,0.0688766,0.43612,-0.000458185
325,11,0.00870517,0.42502,4399.93,-3875.62,36.1217,945.372,0.0685546,0.440885,-0.00029903
326,11,0.00891801,0.480792,4399.93,-3875.42,36.879,940.868,0.0682958,0.457262,1.7792e-05
327,11,0.00800636,0.40331,4399.94,-3875.52,33.8768,959.167,0.071019,0.436119,-7.9769e-05
328,11,0.00872332,0.502897,4399.93,-3875.54,36.0356,945.999,0.0688356,0.470429,0.000197235
329,11,0.00866105,0.400762,4399.94,-3875.56,35.6416,948.249,0.0688992,0.432575,-0.000562411
330,11,0.00821388,0.440736,4399.94,-3875.61,33.3597,962.116,0.0712689,0.442651,-5.85751e-05
331,11,0.00875432,0.464158,4399.93,-3875.49,36.3852,943.999,0.0687449,0.452939,7.62285e-05
332,11,0.00861526,0.520306,4399.94,-3875.51,35.5678,948.799,0.0692172,0.472957,-2.93173e-05
333,11,0.00814719,0.411584,4399.94,-3875.5,34.0146,958.244,0.0708759,0.436253,-2.13662e-05
334,11,0.00881823,0.435791,4399.93,-3875.51,36.7262,941.614,0.068195,0.444098,-2.42612e-05
335,11,0.00861505,0.425877,4399.94,-3875.51,35.5601,948.366,0.0691651,0.439706,6.57401e-05
336,11,0.00809458,0.464981,4399.94,-3875.5,33.4288,961.549,0.0713658,0.453042,8.88534e-05
337,11,0.00823921,0.400145,4399.94,-3875.43,34.3192,956.373,0.0704725,0.433022,-0.000244611
338,11,0.00891223,0.446988,4399.93,-3875.39,36.8851,940.646,0.0681418,0.447896,0.000699343
339,11,0.00832599,0.409082,4399.94,-3875.54,34.3912,955.743,0.0705446,0.441444,-0.000434851
340,11,0.0086691,0.394309,4399.94,-3875.43,35.5886,948.976,0.0694844,0.427223,-0.000175807
341,11,0.00894608,0.462314,4399.93,-3875.48,36.9384,940.304,0.0678412,0.455915,-0.000459588
342,11,0.00792087,0.442563,4399.95,-3875.42,33.0556,964.038,0.0716412,0.443791,0.000427324
343,11,0.00852663,0.432193,4399.94,-3875.44,35.1649,951.429,0.0700876,0.442978,-0.000158144
344,11,0.00854725,0.503933,4399.94,-3875.6,35.1499,951.612,0.0697754,0.474735,0.000222496
345,11,0.00890639,0.437601,4399.93,-3875.55,36.6585,941.835,0.067942,0.443197,-0.000147332
346,11,0.00898174,0.467876,4399.93,-3875.5,36.5662,942.536,0.0684311,0.456217,9.68948e-05
347,11,0.00832179,0.435305,4399.94,-3875.47,34.1786,957.19,0.070617,0.444705,-0.000129351
348,11,0.0085891,0.407211,4399.94,-3875.4,35.4034,949.889,0.0693598,0.433966,2.19746e-05
349,11,0.00851991,0.484899,4399.94,-3875.6,35.1742,951.372,0.0698145,0.464584,1.48568e-06
350,11,0.00808788,0.397117,4399.94,-3875.39,33.568,960.716,0.0710359,0.434729,-0.00015899
351,11,0.00847484,0.402599,4398.04,-3875.46,34.9625,952.568,0.0698873,0.43047,-7.57182e-05
352,11,0.0085597,0.379146,4399.94,-3875.6,35.2533,951.056,0.0698771,0.429721,0.000178299
353,11,0.00812066,0.41813,4399.94,-3875.62,33.4927,961.212,0.0711775,0.442991,-0.000167171
354,11,0.00810062,0.504773,4399.94,-3875.5,34.0484,958.226,0.071096,0.466377,-0.000300463
355,11,0.00840127,0.384601,4399.94,-3875.57,33.8784,959.043,0.0706791,0.435839,8.57039e-05
356,11,0.00851529,0.414077,4399.94,-3875.5,35.386,949.68,0.0693589,0.426542,-7.77391e-05
357,11,0.00819247,0.429441,4399.94,-3875.62,34.0491,958.104,0.0708699,0.448493,0.000183454
358,11,0.00854242,0.449474,4399.94,-3875.53,35.7748,947.64,0.0693376,0.447543,0.000205553
359,11,0.00887782,0.4263,4399.93,-3875.54,36.5217,942.756,0.0683701,0.44015,-5.07051e-05
360,11,0.00830868,0.395316,4399.94,-3875.41,34.1208,957.743,0.0707803,0.429123,-0.000268197
361,11,0.00829104,0.44951,4399.94,-3875.59,34.1302,957.549,0.0706186,0.447995,-0.000321207
362,11,0.00834729,0.455251,4399.94,-3875.62,33.9999,958.432,0.070802,0.457246,4.04247e-05
363,11,0.00874159,0.484809,4399.93,-3875.61,35.7844,947.493,0.0690469,0.463397,0.000225485
364,11,0.00843813,0.42934,4399.94,-3875.59,36.2874,944.169,0.0684539,0.433787,-0.000298561
365,11,0.00821436,0.438344,4399.94,-3875.51,34.0039,958.364,0.0708932,0.443995,-0.000204857
366,11,0.00883462,0.449223,4399.93,-3875.45,36.8574,940.854,0.0681813,0.451335,0.000253775
367,11,0.00833366,0.407279,4399.94,-3875.49,34.5311,954.963,0.0700427,0.432295,-0.000530107
368,11,0.00817591,0.453601,4399.94,-3875.49,33.9847,958.324,0.0708805,0.45194,0.000301887
369,11,0.0084166,0.498033,4399.94,-3875.6,34.5061,955.057,0.0701663,0.46325,-0.000151264
370,11,0.0082233,0.527439,4399.94,-3875.6,34.1376,957.415,0.0705501,0.463496,0.000288479
371,11,0.00867675,0.511487,4399.94,-3875.56,35.7322,947.986,0.0693556,0.471234,0.000100399
372,11,0.00837392,0.508998,4399.94,-3875.57,34.4964,955.099,0.0700579,0.471045,0.000238066
373,11,0.00840403,0.429427,4399.94,-3875.53,33.833,959.267,0.0707889,0.442253,-0.000115916
374,11,0.00836357,0.426722,4399.94,-3875.57,34.7628,953.272,0.0700211,0.434756,0.000100966
375,11,0.00807268,0.433614,4399.94,-3875.51,33.374,961.951,0.07132,0.446616,0.000121139
376,11,0.00865484,0.412483,4399.93,-3875.53,35.9595,946.532,0.0690209,0.431284,-0.000421405
377,11,0.0087089,0.471852,4399.93,-3875.53,35.9798,946.005,0.0684691,0.460452,0.000228798
378,11,0.0084355,0.489268,4399.94,-3875.61,34.7588,953.687,0.0702227,0.459598,3.04453e-05
379,11,0.0081847,0.4093,4399.94,-3875.46,33.5732,960.492,0.0707086,0.439055,8.76436e-05
380,11,0.00815532,0.443939,4399.94,-3875.51,33.5075,961.077,0.0711304,0.443165,-0.000179778
381,11,0.00866864,0.415566,4399.94,-3875.55,35.9102,946.951,0.0691798,0.433157,-0.000712643
382,11,0.00826603,0.417491,4399.94,-3875.38,34.36,956.002,0.0703756,0.439615,-4.15372e-05
383,11,0.0082762,0.390143,4399.94,-3875.54,34.7157,954.006,0.0702353,0.431286,-0.00030771
384,11,0.00816013,0.470752,4399.94,-3875.43,33.5064,960.868,0.0709297,0.455981,0.00015463
385,11,0.00841579,0.378285,4399.94,-3875.45,34.474,955.331,0.0701225,0.427988,-0.000115725
386,11,0.00877364,0.497911,4399.93,-3875.44,35.9492,946.301,0.068693,0.46954,0.000533381
387,11,0.00864526,0.400838,4399.94,-3875.53,36.1142,945.759,0.0690455,0.4316,-6.51305e-05
388,11,0.00839313,0.407748,4399.94,-3875.51,35.4859,949.62,0.0695882,0.429269,-0.000133041
389,11,0.00855454,0.399689,4399.94,-3875.47,35.7385,947.842,0.0691452,0.432458,-0.000130072
390,11,0.0079717,0.431966,4399.95,-3875.53,33.1743,962.85,0.0710314,0.445744,8.73284e-05
391,11,0.00872108,0.417519,4399.94,-3875.41,36.4532,943.477,0.0687507,0.435454,-0.000127461
392,11,0.00808161,0.420977,4399.94,-3875.54,33.3963,961.776,0.0714736,0.441402,-0.000399828
393,11,0.00827351,0.468498,4399.94,-3875.62,33.5191,961.189,0.0713178,0.45571,1.92873e-05
394,11,0.00857604,0.528629,4399.94,-3875.45,35.3628,950.018,0.0693934,0.473023,9.81269e-05
395,11,0.00846866,0.499737,4399.94,-3875.54,35.0387,952.03,0.0700161,0.470897,-0.000160891
396,11,0.00860344,0.386715,4399.94,-3875.41,35.4735,949.75,0.0696443,0.423353,-0.000294481
397,11,0.00798843,0.49891,4399.94,-3875.58,33.4727,961.248,0.0711226,0.46001,-6.48256e-05
398,11,0.00847292,0.500159,4399.94,-3875.6,36.4995,943.003,0.068562,0.46528,2.98887e-05
399,11,0.00832212,0.400769,4399.94,-3875.5,34.3193,956.461,0.0705266,0.428349,-0.000706044
400,11,0.00844253,0.459207,4399.94,-3875.61,34.499,955.018,0.0700077,0.456893,-1.91724e-05
401,11,0.00831686,0.475578,4399.94,-3875.46,33.9286,958.608,0.0706708,0.45461,-0.000427876
402,11,0.00869938,0.436273,4399.93,-3875.41,35.7973,947.524,0.0692568,0.447943,0.000216002
403,11,0.00838844,0.465023,4399.94,-3875.38,34.9616,952.149,0.0698782,0.452812,-0.000203755
404,11,0.00823923,0.47944,4399.94,-3875.62,34.1902,957.088,0.0706552,0.458375,-0.000147429
405,11,0.00853385,0.455297,4399.94,-3875.4,35.5021,949.378,0.0695112,0.45474,-0.000140905
406,11,0.00817923,0.476222,4399.94,-3875.58,33.0925,963.857,0.0717795,0.453338,-0.000135878
407,11,0.00858066,0.375939,4399.94,-3875.51,35.225,950.994,0.0694361,0.424642,-0.000259304
408,11,0.00879706,0.391836,4399.93,-3875.52,36.2307,944.599,0.0685549,0.426369,-0.000254433
409,11,0.00838921,0.473544,4399.94,-3875.56,34.7473,953.73,0.0701689,0.457139,0.000114462
410,11,0.00847757,0.395452,4399.94,-3875.62,34.8007,953.413,0.0700384,0.43059,-3.76325e-05
411,11,0.00861787,0.465459,4399.94,-3875.47,35.4492,949.828,0.0697271,0.455782,-2.59456e-05
412,11,0.00888128,0.430067,4399.93,-3875.49,36.128,945.605,0.0690212,0.437571,-0.000154948
413,11,0.00842843,0.411426,4399.94,-3875.56,34.4796,955.209,0.0701661,0.439411,-8.29731e-05
414,11,0.00823411,0.483733,4399.94,-3875.56,33.5135,961.034,0.0711869,0.462592,-0.000244415
415,11,0.00822113,0.390564,4399.94,-3875.56,34.2199,956.801,0.0701571,0.428513,0.000104265
416,11,0.00824288,0.41469,4399.94,-3875.5,34.7504,953.774,0.0704394,0.43752,4.6818e-06
417,11,0.00823996,0.434209,4399.94,-3875.53,34.2084,956.838,0.0703673,0.446093,8.77238e-05
418,11,0.00835213,0.423778,4399.94,-3875.54,33.9869,958.045,0.0700363,0.442382,5.11167e-05
419,11,0.00878462,0.437807,4399.93,-3875.62,36.5339,942.804,0.0684711,0.447157,0.000310991
420,11,0.0084814,0.465283,4399.94,-3875.56,35.1593,951.141,0.0697772,0.459035,-0.000161391
421,11,0.00792331,0.47493,4399.95,-3875.45,33.2439,962.713,0.0715191,0.454486,0.00024096
422,11,0.00830103,0.411673,4399.94,-3875.61,34.3835,955.945,0.0703748,0.438922,-0.000197139
423,11,0.00882275,0.405135,4399.93,-3875.45,36.0451,946.067,0.0690116,0.429884,-0.000358521
424,11,0.00842644,0.42259,4399.94,-3875.59,34.4368,955.649,0.070331,0.442492,1.62656e-05
425,11,0.00875608,0.423328,4399.93,-3875.52,36.0868,945.146,0.0679882,0.441265,-0.000496353
426,11,0.00822767,0.390297,4399.94,-3875.47,34.0584,957.871,0.0704589,0.434055,-0.000234758
427,11,0.00845224,0.409117,4399.94,-3875.49,34.6013,954.587,0.0701601,0.433215,5.4213e-05
428,11,0.00870304,0.387599,4399.93,-3875.48,35.9038,946.794,0.0689927,0.427705,2.65769e-05
429,11,0.0083638,0.434843,4399.94,-3875.58,34.6783,954.057,0.0700776,0.447315,-0.000144089
430,11,0.00821433,0.458485,4399.94,-3875.57,33.8455,959.172,0.0710612,0.451104,0.000233508
431,11,0.00819496,0.461715,4399.94,-3875.59,33.3604,961.914,0.071019,0.449868,0.000267246
432,11,0.0084948,0.453508,4399.94,-3875.41,35.4338,949.625,0.0694267,0.45062,-9.83767e-05
433,11,0.00824068,0.41188,4399.94,-3875.55,33.9227,958.786,0.0708069,0.437054,-4.79298e-05
434,11,0.00879116,0.500648,4399.93,-3875.49,36.1174,945.342,0.0686691,0.466029,0.000133589
435,11,0.00890852,0.41882,4399.93,-3875.51,36.6918,941.224,0.0674773,0.433171,-0.000304833
436,11,0.00853328,0.493693,4399.94,-3875.48,35.3378,950.037,0.0695732,0.470195,-1.17583e-06
437,11,0.00876649,0.456928,4399.93,-3875.4,35.8774,947.005,0.0691555,0.454153,0.000339689
438,11,0.00826539,0.454906,4399.94,-3875.55,34.332,956.364,0.0707014,0.45557,0.000157249
439,11,0.00875313,0.400152,4399.93,-3875.49,36.0627,945.853,0.0689814,0.425719,2.59556e-05
440,11,0.00828494,0.522618,4399.94,-3875.38,34.1234,957.58,0.070665,0.465707,-0.000109174
441,11,0.00856797,0.398052,4399.94,-3875.41,35.1465,951.35,0.0693211,0.428861,-0.000196349
442,11,0.00864106,0.447173,4399.94,-3875.43,35.736,947.749,0.069092,0.449017,0.000199538
443,11,0.00877298,0.455583,4399.93,-3875.39,36.3559,944.058,0.0685119,0.455008,0.000309618
444,11,0.00833447,0.444909,4399.94,-3875.56,33.7965,959.663,0.0709649,0.439587,0.00024579
445,11,0.00844392,0.425373,4399.94,-3875.38,34.8333,953.13,0.0698585,0.438249,-0.000119331
446,11,0.00822303,0.41467,4399.94,-3875.4,34.3581,955.898,0.0700832,0.433136,0.000389893
447,11,0.00842683,0.425188,4399.94,-3875.4,34.8365,952.859,0.0696196,0.440658,4.18128e-05
448,11,0.00872472,0.427391,4399.93,-3875.53,35.8426,947.205,0.0692061,0.437202,-0.000299869
449,11,0.00831235,0.451094,4399.94,-3875.57,34.8175,953.265,0.0699977,0.449704,2.05927e-05
450,11,0.00875179,0.419408,4399.93,-3875.46,36.3322,944.084,0.0686471,0.438032,8.37143e-05
451,11,0.00821428,0.490123,4399.94,-3875.61,33.92,958.765,0.0707024,0.459078,0.000182424
452,11,0.00882318,0.412851,4399.93,-3875.41,36.3265,944.213,0.0683846,0.43319,-0.000175119
453,11,0.00870425,0.447007,4399.93,-3875.52,36.4597,943.428,0.0689203,0.452929,0.000148775
454,11,0.00819434,0.468716,4399.94,-3875.57,33.7501,959.753,0.0710486,0.455414,-9.9373e-05
455,11,0.00855647,0.429378,4399.94,-3875.52,35.5282,949.311,0.0695969,0.441268,7.2941e-05
456,11,0.00820126,0.500254,4399.94,-3875.52,33.9473,958.484,0.0706683,0.461891,-0.000152441
457,11,0.00877151,0.447942,4399.93,-3875.61,36.0003,946.22,0.0691334,0.446835,0.000179478
458,11,0.0083,0.470002,4399.94,-3875.48,34.44,955.853,0.0707816,0.452812,0.000335022
459,11,0.00875443,0.437947,4399.33,-3875.43,36.3257,944.636,0.0690962,0.444055,-8.34393e-05
460,11,0.00855928,0.493493,4399.94,-3875.4,35.3302,950.115,0.0693118,0.466627,0.000572553
461,11,0.0080523,0.45384,4399.94,-3875.46,33.2574,962.6,0.0712517,0.449718,0.00027891
462,11,0.00804514,0.412142,4399.94,-3875.58,33.4708,961.352,0.0713029,0.439284,-0.000188384
463,11,0.00869417,0.408749,4399.93,-3875.54,36.0342,945.81,0.0686946,0.438945,-1.6313e-05
464,11,0.00875506,0.437619,4399.93,-3875.39,36.3718,944.143,0.0687994,0.447281,0.000378043
465,11,0.0082202,0.460041,4399.94,-3875.48,33.8691,959.168,0.070922,0.451605,0.000180413
466,11,0.00893266,0.439062,4399.93,-3875.38,36.8536,941.036,0.0684141,0.440419,0.000374064
467,11,0.00842068,0.391277,4399.94,-3875.45,35.0662,951.842,0.0694818,0.42509,-0.000265224
468,11,0.00859191,0.446768,4399.94,-3875.48,35.2831,950.843,0.0698191,0.447691,-0.000293301
469,11,0.00912485,0.440987,4399.93,-3875.55,36.7046,941.841,0.0684164,0.44672,-0.000272054
470,11,0.00835493,0.495246,4399.94,-3875.49,34.808,953.209,0.0699043,0.466427,0.000339087
471,11,0.00809586,0.492183,4399.94,-3875.46,33.8478,959.161,0.0708306,0.4602,-0.000123919
472,11,0.00842318,0.438317,4399.94,-3875.4,34.7529,953.286,0.0696314,0.445185,0.000130419
473,11,0.00834879,0.499532,4399.94,-3875.38,34.6903,953.982,0.0699828,0.467259,0.000388103
474,11,0.00824773,0.443853,4399.94,-3875.54,34.3733,955.804,0.0700391,0.444569,0.000601491
475,11,0.00853647,0.407468,4399.94,-3875.51,34.0848,957.805,0.0705855,0.434261,-0.000415011
476,11,0.00845829,0.478786,4399.94,-3875.42,34.7222,953.629,0.0697876,0.45867,0.000252224
477,11,0.00824531,0.400659,4399.94,-3875.55,34.3131,956.594,0.0706342,0.437191,-0.000517474
478,11,0.00867859,0.405614,4399.94,-3875.53,35.4429,949.494,0.0691683,0.431347,4.31527e-05
479,11,0.00828667,0.501829,4399.94,-3875.5,34.1386,957.626,0.0708179,0.466111,0.000283798
480,11,0.00850629,0.513885,4399.94,-3875.54,35.4303,949.938,0.0697246,0.471201,0.000169914
481,11,0.00848173,0.379781,4399.94,-3875.45,35.0117,951.305,0.068732,0.425632,-0.000367762
482,11,0.00807473,0.486977,4399.94,-3875.39,33.3026,962.289,0.0713706,0.458525,0.000290669
483,11,0.00874652,0.467001,4399.93,-3875.61,36.2864,944.419,0.0686482,0.45469,-6.57998e-05
484,11,0.00826033,0.434873,4399.94,-3875.57,34.4847,955.284,0.0703292,0.447468,0.000164764
485,11,0.00879204,0.48316,4399.93,-3875.56,36.2661,944.659,0.0687475,0.462879,0.000417424
486,11,0.00839918,0.477867,4399.94,-3875.61,34.8996,952.859,0.0701122,0.464505,7.1601e-05
487,11,0.00826771,0.464018,4399.94,-3875.6,34.4395,955.324,0.0699977,0.455423,-0.000111246
488,11,0.00871169,0.440497,4399.93,-3875.47,36.3034,944.539,0.0688556,0.445804,0.000361507
489,11,0.00827956,0.478316,4399.94,-3875.42,33.9696,958.281,0.0703779,0.462655,0.00011278
490,11,0.00858706,0.448715,4399.94,-3875.51,34.972,952.351,0.0700554,0.445538,7.45264e-05
491,11,0.00856111,0.442319,4399.94,-3875.43,35.4357,949.86,0.0697926,0.443481,-0.000276389
492,11,0.0083192,0.498071,4399.94,-3875.49,34.2993,956.414,0.0705165,0.46599,0.000303242
493,11,0.00798099,0.464949,4399.94,-3875.61,33.1924,962.987,0.0714215,0.450739,-0.000416394
494,11,0.00879811,0.488307,4399.93,-3875.39,36.21,945.004,0.0688276,0.462327,0.000360785
495,11,0.00827182,0.405025,4399.94,-3875.41,33.9019,958.996,0.0708753,0.435312,3.67742e-05
496,11,0.00818512,0.493169,4399.94,-3875.39,34.5002,955.279,0.0704308,0.456907,0.00029109
497,11,0.00856161,0.434271,4399.94,-3875.45,35.6651,948.23,0.0691575,0.442638,0.000309152
